gene_id	gene_name	vtype	group	chrom	start	end	arm	cytoband	biotype	n_samples	vtypes
ENSG00000150457	LATS2	SV	GroupA	13	20973036	21061586	q	13q1	protein_coding	2	DEL
ENSG00000182866	LCK	SV	GroupA	1	32251244	32286165	p	1p10	protein_coding	2	DEL
ENSG00000131981	LGALS3	SV	GroupA	14	55124110	55145423	q	14q4	protein_coding	2	DEL
ENSG00000244482	LILRA6	SV	GroupA	19	54236592	54242791	q	19q3	protein_coding	2	DEL
ENSG00000204577	LILRB3	SV	GroupA	19	54216278	54223506	q	19q3	protein_coding	2	DEL
ENSG00000189308	LIN54	SV	GroupA	4	82909973	83012926	q	4q4	protein_coding	2	DEL
ENSG00000225760	LINC00431	SV	GroupA	13	110989980	110990138	q	13q10	transcribed_unprocessed_pseudogene	2	DEL
ENSG00000259831	LINC00567	SV	GroupA	13	110809676	110813084	q	13q10	lncRNA	2	DEL
ENSG00000224914	LINC00863	SV	GroupA	10	87341685	87357882	q	10q5	lncRNA	2	DEL
ENSG00000236423	LINC01134	SV	GroupA	1	3900347	3917225	p	1p12	lncRNA	2	DEL
ENSG00000259687	LINC01220	SV	GroupA	14	75294404	75298109	q	14q6	lncRNA	2	DEL
ENSG00000269416	LINC01224	SV	GroupA	19	23399097	23416075	p	19p1	lncRNA	2	DEL
ENSG00000227953	LINC01341	SV	GroupA	1	246775880	246792385	q	1q13	lncRNA	2	DEL
ENSG00000226374	LINC01345	SV	GroupA	1	3944547	3949024	p	1p12	lncRNA	2	DEL
ENSG00000233304	LINC01346	SV	GroupA	1	3940486	3955262	p	1p12	lncRNA	2	DEL
ENSG00000224167	LINC01357	SV	GroupA	1	112849821	112877878	p	1p2	lncRNA	2	DEL
ENSG00000253898	LINC01419	SV	GroupA	8	83403758	83408900	q	8q4	lncRNA	2	DEL
ENSG00000254689	LINC02235	SV	GroupA	8	81841952	81924348	q	8q4	lncRNA	2	DEL
ENSG00000259448	LINC02352	SV	GroupA	15	31215622	31224445	q	15q2	lncRNA	2	DEL
ENSG00000260151	LINC02673	SV	GroupA	10	27343436	27344917	p	10p2	lncRNA	2	DEL
ENSG00000284668	LINC02780	SV	GroupA	1	3976133	4012704	p	1p12	lncRNA	2	DEL
ENSG00000284678	LINC02811	SV	GroupA	1	39801414	39817460	p	1p9	lncRNA	2	DEL
ENSG00000254123	LINC02839	SV	GroupA	8	82098451	82160577	q	8q4	lncRNA	2	DEL
ENSG00000255652	LINC02963	SV	GroupA	12	34190471	34219246	p	12p1	lncRNA	2	DEL
ENSG00000249790	LINC02972	SV	GroupA	12	8788253	8795789	p	12p3	lncRNA	2	DEL
ENSG00000265743	LINC02978	SV	GroupA	17	30964935	30965500	q	17q1	lncRNA	2	DEL
ENSG00000237310	LINC03011	SV	GroupA	7	66493607	66495758	q	7q1	lncRNA	2	DEL
ENSG00000073350	LLGL2	SV	GroupA	17	75525080	75575209	q	17q6	protein_coding	2	DEL
ENSG00000139233	LLPH	SV	GroupA	12	66116555	66130750	q	12q4	protein_coding	2	DEL
ENSG00000239335	LLPH-DT	SV	GroupA	12	66130751	66134449	q	12q4	lncRNA	2	DEL
ENSG00000142235	LMTK3	SV	GroupA	19	48485271	48513935	q	19q3	protein_coding	2	DEL
ENSG00000258415	LONRF2P4	SV	GroupA	15	21344548	21345085	q	15q1	processed_pseudogene	2	DEL
ENSG00000115318	LOXL3	SV	GroupA	2	74532258	74555690	p	2p2	protein_coding	2	DEL
ENSG00000147650	LRP12	SV	GroupA	8	104489231	104589258	q	8q6	protein_coding	2	DEL
ENSG00000100068	LRP5L	SV	GroupA	22	25351612	25405274	q	22q2	transcribed_unprocessed_pseudogene	2	DEL
ENSG00000157193	LRP8	SV	GroupA	1	53242364	53328469	p	1p8	protein_coding	2	DEL
ENSG00000229259	LRRC37A12P	SV	GroupA	1	32423214	32426789	p	1p10	unprocessed_pseudogene	2	DEL
ENSG00000132128	LRRC41	SV	GroupA	1	46261196	46303616	p	1p8	protein_coding	2	DEL
ENSG00000143429	LSP1P4	SV	GroupA	2	91636684	91659961	p	2p1	transcribed_unprocessed_pseudogene	2	DEL
ENSG00000291150	LSP1P5	SV	GroupA	2	91587019	91660038	p	2p1	lncRNA	2	DEL
ENSG00000198862	LTN1	SV	GroupA	21	28928144	28992956	q	21q2	protein_coding	2	DEL
ENSG00000122224	LY9	SV	GroupA	1	160796074	160828261	q	1q4	protein_coding	2	DEL
ENSG00000198681	MAGEA1	SV	GroupA	X	153179284	153183880	q	Xq10	protein_coding	2	DEL
ENSG00000268606	MAGEA2	SV	GroupA	X	152749863	152753884	q	Xq10	protein_coding	2	DEL
ENSG00000197172	MAGEA6	SV	GroupA	X	152766136	152769716	q	Xq10	protein_coding	2	DEL
ENSG00000286051	MAGEA6-DT	SV	GroupA	X	152769764	152792268	q	Xq10	lncRNA	2	DEL
ENSG00000155495	MAGEC1	SV	GroupA	X	141903894	141909374	q	Xq9	protein_coding	2	DEL
ENSG00000165509	MAGEC3	SV	GroupA	X	141838316	141897832	q	Xq9	protein_coding	2	DEL
ENSG00000187391	MAGI2	SV	GroupA	7	78017055	79453667	q	7q2	protein_coding	2	DEL
ENSG00000111196	MAGOHB	SV	GroupA	12	10604193	10613609	p	12p3	protein_coding	2	DEL
ENSG00000168070	MAJIN	SV	GroupA	11	64937517	64972108	q	11q2	protein_coding	2	DEL
ENSG00000196547	MAN2A2	SV	GroupA	15	90902218	90922584	q	15q8	protein_coding	2	DEL
ENSG00000130479	MAP1S	SV	GroupA	19	17719242	17734513	p	19p1	protein_coding	2	DEL
ENSG00000047849	MAP4	SV	GroupA	3	47850690	48089272	p	3p5	protein_coding	2	DEL
ENSG00000102882	MAPK3	SV	GroupA	16	30114105	30123506	p	16p1	protein_coding	2	DEL
ENSG00000175130	MARCKSL1	SV	GroupA	1	32333839	32336233	p	1p10	protein_coding	2	DEL
ENSG00000270773	MARK2P19	SV	GroupA	3	129345411	129346164	q	3q4	processed_pseudogene	2	DEL
ENSG00000155254	MARVELD1	SV	GroupA	10	97713173	97718150	q	10q6	protein_coding	2	DEL
ENSG00000120539	MASTL	SV	GroupA	10	27154824	27187953	p	10p2	protein_coding	2	DEL
ENSG00000229619	MBNL1-AS1	SV	GroupA	3	152245262	152269590	q	3q7	lncRNA	2	DEL
ENSG00000172197	MBOAT1	SV	GroupA	6	20099684	20212469	p	6p4	protein_coding	2	DEL
ENSG00000187778	MCRS1	SV	GroupA	12	49556544	49568145	q	12q2	protein_coding	2	DEL
ENSG00000232119	MCTS1	SV	GroupA	X	120594010	120621159	q	Xq6	protein_coding	2	DEL
ENSG00000125686	MED1	SV	GroupA	17	39404285	39451272	q	17q2	protein_coding	2	DEL
ENSG00000184634	MED12	SV	GroupA	X	71118543	71144103	q	Xq2	protein_coding	2	DEL
ENSG00000042429	MED17	SV	GroupA	11	93784227	93814963	q	11q5	protein_coding	2	DEL
ENSG00000008838	MED24	SV	GroupA	17	40019097	40061215	q	17q2	protein_coding	2	DEL
ENSG00000063322	MED29	SV	GroupA	19	39391303	39400641	q	19q2	protein_coding	2	DEL
ENSG00000159479	MED8	SV	GroupA	1	43383917	43389808	p	1p9	protein_coding	2	DEL
ENSG00000229431	MED8-AS1	SV	GroupA	1	43385113	43389155	p	1p9	lncRNA	2	DEL
ENSG00000133895	MEN1	SV	GroupA	11	64803510	64811294	q	11q2	protein_coding	2	DEL
ENSG00000010165	METTL13	SV	GroupA	1	171781660	171814023	q	1q5	protein_coding	2	DEL
ENSG00000143303	METTL25B	SV	GroupA	1	156728442	156736960	q	1q4	protein_coding	2	DEL
ENSG00000138382	METTL5	SV	GroupA	2	169810081	169824931	q	2q8	protein_coding	2	DEL
ENSG00000140545	MFGE8	SV	GroupA	15	88898683	88913468	q	15q7	protein_coding	2	DEL
ENSG00000092931	MFSD11	SV	GroupA	17	76735865	76781449	q	17q6	protein_coding	2	DEL
ENSG00000204520	MICA	SV	GroupA	6	31399784	31415315	p	6p3	protein_coding	2	DEL
ENSG00000156030	MIDEAS	SV	GroupA	14	73715122	73790285	q	14q6	protein_coding	2	DEL
ENSG00000143409	MINDY1	SV	GroupA	1	150996549	151008376	q	1q3	protein_coding	2	DEL
ENSG00000221598	MIR1249	SV	GroupA	22	45200954	45201019	q	22q4	miRNA	2	DEL
ENSG00000283926	MIR192	SV	GroupA	11	64891137	64891246	q	11q2	miRNA	2	DEL
ENSG00000284155	MIR194-2	SV	GroupA	11	64891355	64891439	q	11q2	miRNA	2	DEL
ENSG00000229719	MIR194-2HG	SV	GroupA	11	64888458	64893455	q	11q2	lncRNA	2	DEL
ENSG00000239118	MIR1972-2	SV	GroupA	16	70030346	70030422	q	16q4	miRNA	2	DEL
ENSG00000263693	MIR3161	SV	GroupA	11	48096782	48096858	p	11p1	miRNA	2	DEL
ENSG00000264559	MIR3162	SV	GroupA	11	59595077	59595158	q	11q1	miRNA	2	DEL
ENSG00000265847	MIR4287	SV	GroupA	8	27886039	27886116	p	8p2	miRNA	2	DEL
ENSG00000264060	MIR4316	SV	GroupA	17	77396984	77397054	q	17q6	miRNA	2	DEL
ENSG00000284541	MIR4517	SV	GroupA	16	28958583	28958661	p	16p1	miRNA	2	DEL
ENSG00000265056	MIR548S	SV	GroupA	2	11767444	11767525	p	2p9	miRNA	2	DEL
ENSG00000263800	MIR5684	SV	GroupA	19	12787128	12787192	p	19p2	miRNA	2	DEL
ENSG00000207983	MIR613	SV	GroupA	12	12764649	12764743	p	12p3	miRNA	2	DEL
ENSG00000207652	MIR621	SV	GroupA	13	40810766	40810861	q	13q3	miRNA	2	DEL
ENSG00000207631	MIR641	SV	GroupA	19	40282543	40282641	q	19q2	miRNA	2	DEL
ENSG00000284250	MIR6516	SV	GroupA	17	77089417	77089497	q	17q6	miRNA	2	DEL
ENSG00000275207	MIR6740	SV	GroupA	1	202003124	202003236	q	1q8	miRNA	2	DEL
ENSG00000274314	MIR6749	SV	GroupA	11	64902387	64902455	q	11q2	miRNA	2	DEL
ENSG00000274986	MIR6750	SV	GroupA	11	64898363	64898437	q	11q2	miRNA	2	DEL
ENSG00000284489	MIR6751	SV	GroupA	11	65129916	65129978	q	11q2	miRNA	2	DEL
ENSG00000273606	MIR6776	SV	GroupA	17	2692861	2692919	p	17p3	miRNA	2	DEL
ENSG00000283950	MIR6791	SV	GroupA	19	6736712	6736778	p	19p2	miRNA	2	DEL
ENSG00000284200	MIR6847	SV	GroupA	8	144079874	144079942	q	8q10	miRNA	2	DEL
ENSG00000278851	MIR6879	SV	GroupA	11	65018505	65018570	q	11q2	miRNA	2	DEL
ENSG00000008516	MMP25	SV	GroupA	16	3046062	3060726	p	16p4	protein_coding	2	DEL
ENSG00000174547	MRPL11	SV	GroupA	11	66435075	66466738	q	11q2	protein_coding	2	DEL
ENSG00000204316	MRPL38	SV	GroupA	17	75898644	75905093	q	17q6	protein_coding	2	DEL
ENSG00000136522	MRPL47	SV	GroupA	3	179588285	179604649	q	3q9	protein_coding	2	DEL
ENSG00000149792	MRPL49	SV	GroupA	11	65122183	65127371	q	11q2	protein_coding	2	DEL
ENSG00000163319	MRPS18C	SV	GroupA	4	83455932	83469735	q	4q4	protein_coding	2	DEL
ENSG00000052802	MSMO1	SV	GroupA	4	165327667	165343164	q	4q12	protein_coding	2	DEL
ENSG00000149480	MTA2	SV	GroupA	11	62593214	62601865	q	11q1	protein_coding	2	DEL
ENSG00000227035	MTATP6P18	SV	GroupA	7	64106822	64107572	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000234700	MTCO1P8	SV	GroupA	7	64108625	64110147	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000234234	MTCO2P8	SV	GroupA	7	64107829	64108486	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000233385	MTCO3P8	SV	GroupA	7	64106065	64106819	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000220785	MTMR9LP	SV	GroupA	1	32231847	32241592	p	1p10	transcribed_unprocessed_pseudogene	2	DEL
ENSG00000235646	MTND1P2	SV	GroupA	7	64111752	64112572	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000230252	MTND2P4	SV	GroupA	7	64110547	64111550	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000230052	MTND3P2	SV	GroupA	7	64105654	64105995	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000248315	MTND4LP2	SV	GroupA	7	64105292	64105576	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000248704	MTND4P2	SV	GroupA	7	64104093	64105295	q	7q1	unprocessed_pseudogene	2	DEL
ENSG00000172732	MUS81	SV	GroupA	11	65857126	65867653	q	11q2	protein_coding	2	DEL
ENSG00000157601	MX1	SV	GroupA	21	41420020	41470071	q	21q3	protein_coding	2	DEL
ENSG00000059728	MXD1	SV	GroupA	2	69897688	69942945	p	2p3	protein_coding	2	DEL
ENSG00000074842	MYDGF	SV	GroupA	19	4641374	4670362	p	19p3	protein_coding	2	DEL
ENSG00000196465	MYL6B	SV	GroupA	12	56152256	56159647	q	12q3	protein_coding	2	DEL
ENSG00000277051	Metazoa_SRP	SV	GroupA	20	45847630	45847940	q	20q2	misc_RNA	2	DEL
ENSG00000277617	Metazoa_SRP	SV	GroupA	1	32269338	32269597	p	1p10	misc_RNA	2	DEL
ENSG00000179978	NAIPP2	SV	GroupA	5	70094659	70128434	q	5q3	unprocessed_pseudogene	2	DEL
ENSG00000141562	NARF	SV	GroupA	17	82458180	82490537	q	17q6	protein_coding	2	DEL
ENSG00000265458	NARF-AS2	SV	GroupA	17	82453181	82458521	q	17q6	lncRNA	2	DEL
ENSG00000215864	NBPF7P	SV	GroupA	1	119834870	119844514	p	1p1	unprocessed_pseudogene	2	DEL
ENSG00000270231	NBPF8	SV	GroupA	1	120415035	120469676	p	1p1	protein_coding	2	DEL
ENSG00000124160	NCOA5	SV	GroupA	20	46060991	46089962	q	20q2	protein_coding	2	DEL
ENSG00000178127	NDUFV2	SV	GroupA	18	9102630	9134345	p	18p1	protein_coding	2	DEL
ENSG00000245532	NEAT1	SV	GroupA	11	65422774	65445540	q	11q2	lncRNA	2	DEL
ENSG00000255526	NEDD8-MDP1	SV	GroupA	14	24213955	24232352	q	14q1	protein_coding	2	DEL
ENSG00000154328	NEIL2	SV	GroupA	8	11769639	11787345	p	8p4	protein_coding	2	DEL
ENSG00000173848	NET1	SV	GroupA	10	5412557	5459056	p	10p4	protein_coding	2	DEL
ENSG00000162139	NEU3	SV	GroupA	11	74988279	75018893	q	11q3	protein_coding	2	DEL
ENSG00000176953	NFATC2IP	SV	GroupA	16	28950807	28967092	p	16p1	protein_coding	2	DEL
ENSG00000167483	NIBAN3	SV	GroupA	19	17523301	17553839	p	19p1	protein_coding	2	DEL
ENSG00000131669	NINJ1	SV	GroupA	9	93121496	93134251	q	9q6	protein_coding	2	DEL
ENSG00000271627	NKAIN1P2	SV	GroupA	2	91723023	91723605	p	2p1	processed_pseudogene	2	DEL
ENSG00000248092	NNT-AS1	SV	GroupA	5	43571594	43603230	p	5p1	lncRNA	2	DEL
ENSG00000173145	NOC3L	SV	GroupA	10	94333226	94362959	q	10q6	protein_coding	2	DEL
ENSG00000184967	NOC4L	SV	GroupA	12	132144457	132152473	q	12q10	protein_coding	2	DEL
ENSG00000225921	NOL7	SV	GroupA	6	13615335	13632739	p	6p5	protein_coding	2	DEL
ENSG00000198000	NOL8	SV	GroupA	9	92297358	92325636	q	9q5	protein_coding	2	DEL
ENSG00000148400	NOTCH1	SV	GroupA	9	136494433	136546048	q	9q10	protein_coding	2	DEL
ENSG00000226446	NOTCH2P1	SV	GroupA	1	119886304	119886927	p	1p1	processed_pseudogene	2	DEL
ENSG00000007952	NOX1	SV	GroupA	X	100843324	100874359	q	Xq4	protein_coding	2	DEL
ENSG00000141458	NPC1	SV	GroupA	18	23506184	23586506	q	18q1	protein_coding	2	DEL
ENSG00000254852	NPIPA2	SV	GroupA	16	14742533	14765462	p	16p3	protein_coding	2	DEL
ENSG00000224712	NPIPA3	SV	GroupA	16	14703411	14726342	p	16p3	protein_coding	2	DEL
ENSG00000214967	NPIPA7	SV	GroupA	16	16379140	16393972	p	16p3	protein_coding	2	DEL
ENSG00000226232	NPIPB14P	SV	GroupA	16	69976388	69996188	q	16q4	transcribed_unprocessed_pseudogene	2	DEL
ENSG00000233232	NPIPB7	SV	GroupA	16	28456329	28472336	p	16p1	protein_coding	2	DEL
ENSG00000103148	NPRL3	SV	GroupA	16	84271	138677	p	16p4	protein_coding	2	DEL
ENSG00000078618	NRDC	SV	GroupA	1	51789191	51878805	p	1p8	protein_coding	2	DEL
ENSG00000154146	NRGN	SV	GroupA	11	124739942	124747210	q	11q8	protein_coding	2	DEL
ENSG00000165671	NSD1	SV	GroupA	5	177131830	177300213	q	5q13	protein_coding	2	DEL
ENSG00000147383	NSDHL	SV	GroupA	X	152830967	152869729	q	Xq10	protein_coding	2	DEL
ENSG00000250741	NT5C1B-RDH14	SV	GroupA	2	18555545	18589564	p	2p8	protein_coding	2	DEL
ENSG00000183828	NUDT14	SV	GroupA	14	105172938	105181323	q	14q9	protein_coding	2	DEL
ENSG00000189233	NUGGC	SV	GroupA	8	28021964	28083936	p	8p2	protein_coding	2	DEL
ENSG00000030066	NUP160	SV	GroupA	11	47778087	47848555	p	11p1	protein_coding	2	DEL
ENSG00000138750	NUP54	SV	GroupA	4	76107562	76148485	q	4q3	protein_coding	2	DEL
ENSG00000102900	NUP93	SV	GroupA	16	56730118	56850286	q	16q2	protein_coding	2	DEL
ENSG00000184923	NUTM2A	SV	GroupA	10	87225448	87236908	q	10q5	protein_coding	2	DEL
ENSG00000188199	NUTM2B	SV	GroupA	10	79703227	79714681	q	10q4	protein_coding	2	DEL
ENSG00000228570	NUTM2E	SV	GroupA	10	79826739	79850878	q	10q5	protein_coding	2	DEL
ENSG00000147206	NXF3	SV	GroupA	X	103075810	103093143	q	Xq5	protein_coding	2	DEL
ENSG00000171773	NXNL1	SV	GroupA	19	17455425	17460926	p	19p1	protein_coding	2	DEL
ENSG00000122126	OCRL	SV	GroupA	X	129539849	129592561	q	Xq7	protein_coding	2	DEL
ENSG00000184650	ODF4	SV	GroupA	17	8339840	8346048	p	17p2	protein_coding	2	DEL
ENSG00000119900	OGFRL1	SV	GroupA	6	71288811	71309059	q	6q2	protein_coding	2	DEL
ENSG00000273327	OR6L2P	SV	GroupA	10	133430394	133431318	q	10q10	unprocessed_pseudogene	2	DEL
ENSG00000243674	OR7E66P	SV	GroupA	3	75347833	75348787	p	3p2	unprocessed_pseudogene	2	DEL
ENSG00000273336	OR7M1P	SV	GroupA	10	133481238	133481770	q	10q10	unprocessed_pseudogene	2	DEL
ENSG00000110048	OSBP	SV	GroupA	11	59574398	59615774	q	11q1	protein_coding	2	DEL
ENSG00000092094	OSGEP	SV	GroupA	14	20446401	20455089	q	14q1	protein_coding	2	DEL
ENSG00000228474	OST4	SV	GroupA	2	27070472	27071654	p	2p7	protein_coding	2	DEL
ENSG00000122884	P4HA1	SV	GroupA	10	73007217	73096974	q	10q4	protein_coding	2	DEL
ENSG00000100836	PABPN1	SV	GroupA	14	23321457	23326163	q	14q1	protein_coding	2	DEL
ENSG00000175115	PACS1	SV	GroupA	11	66070272	66244744	q	11q2	protein_coding	2	DEL
ENSG00000135473	PAN2	SV	GroupA	12	56316223	56334053	q	12q3	protein_coding	2	DEL
ENSG00000239835	PARLP1	SV	GroupA	3	120028740	120029868	q	3q3	processed_pseudogene	2	DEL
ENSG00000227105	PARP1P1	SV	GroupA	13	110936759	110939784	q	13q10	processed_pseudogene	2	DEL
ENSG00000163939	PBRM1	SV	GroupA	3	52545352	52685917	p	3p4	protein_coding	2	DEL
ENSG00000179818	PCBP1-AS1	SV	GroupA	2	69960104	70103220	p	2p3	lncRNA	2	DEL
ENSG00000112852	PCDHB2	SV	GroupA	5	141094606	141098703	q	5q10	protein_coding	2	DEL
ENSG00000113205	PCDHB3	SV	GroupA	5	141100473	141103827	q	5q10	protein_coding	2	DEL
ENSG00000126773	PCNX4	SV	GroupA	14	60091911	60169133	q	14q5	protein_coding	2	DEL
ENSG00000116005	PCYOX1	SV	GroupA	2	70257386	70281185	p	2p3	protein_coding	2	DEL
ENSG00000255058	PDCL2P2	SV	GroupA	11	65160194	65160382	q	11q2	processed_pseudogene	2	DEL
ENSG00000244119	PDCL3P4	SV	GroupA	3	101686827	101713301	q	3q2	transcribed_processed_pseudogene	2	DEL
ENSG00000090857	PDPR	SV	GroupA	16	70114332	70162537	q	16q4	protein_coding	2	DEL
ENSG00000083642	PDS5B	SV	GroupA	13	32586452	32778019	q	13q2	protein_coding	2	DEL
ENSG00000255185	PDXDC2P	SV	GroupA	16	70010751	70065776	q	16q4	transcribed_unprocessed_pseudogene	2	DEL
ENSG00000196696	PDXDC2P-NPIPB14P	SV	GroupA	16	69976297	70065948	q	16q4	lncRNA	2	DEL
ENSG00000132326	PER2	SV	GroupA	2	238244044	238290102	q	2q15	protein_coding	2	DEL
ENSG00000232838	PET117	SV	GroupA	20	18137863	18143169	p	20p1	protein_coding	2	DEL
ENSG00000162928	PEX13	SV	GroupA	2	61017225	61051990	p	2p4	protein_coding	2	DEL
ENSG00000067057	PFKP	SV	GroupA	10	3066333	3137718	p	10p4	protein_coding	2	DEL
ENSG00000227205	PFN1P9	SV	GroupA	1	119853316	119853748	p	1p1	processed_pseudogene	2	DEL
ENSG00000255200	PGAM1P8	SV	GroupA	11	65174117	65176470	q	11q2	transcribed_processed_pseudogene	2	DEL
ENSG00000269439	PGLS-DT	SV	GroupA	19	17488990	17511889	p	19p1	lncRNA	2	DEL
ENSG00000173889	PHC3	SV	GroupA	3	170086732	170181749	q	3q8	protein_coding	2	DEL
ENSG00000070047	PHRF1	SV	GroupA	11	576470	612222	p	11p6	protein_coding	2	DEL
ENSG00000261652	PIERCE2	SV	GroupA	15	55408495	55418798	q	15q4	protein_coding	2	DEL
ENSG00000069943	PIGB	SV	GroupA	15	55318960	55355648	q	15q4	protein_coding	2	DEL
ENSG00000225973	PIGBOS1	SV	GroupA	15	55317184	55319161	q	15q4	protein_coding	2	DEL
ENSG00000104872	PIH1D1	SV	GroupA	19	49446298	49453497	q	19q3	protein_coding	2	DEL
ENSG00000229359	PIN1P1	SV	GroupA	1	69919322	69920317	p	1p6	transcribed_processed_pseudogene	2	DEL
ENSG00000234465	PINLYP	SV	GroupA	19	43575801	43583964	q	19q2	protein_coding	2	DEL
ENSG00000224186	PITX1-AS1	SV	GroupA	5	135033280	135358219	q	5q9	lncRNA	2	DEL
ENSG00000254609	PLA2G10BP	SV	GroupA	16	14727282	14733347	p	16p3	unprocessed_pseudogene	2	DEL
ENSG00000261181	PLA2G10FP	SV	GroupA	16	16394912	16398594	p	16p3	unprocessed_pseudogene	2	DEL
ENSG00000166428	PLD4	SV	GroupA	14	104924713	104937761	q	14q9	protein_coding	2	DEL
ENSG00000178209	PLEC	SV	GroupA	8	143915153	143976734	q	8q10	protein_coding	2	DEL
ENSG00000187583	PLEKHN1	SV	GroupA	1	966482	975865	p	1p13	protein_coding	2	DEL
ENSG00000188313	PLSCR1	SV	GroupA	3	146515180	146544856	q	3q6	protein_coding	2	DEL
ENSG00000122512	PMS2	SV	GroupA	7	5970925	6009130	p	7p6	protein_coding	2	DEL
ENSG00000241350	PMS2P11	SV	GroupA	7	77011551	77015853	q	7q2	transcribed_unprocessed_pseudogene	2	DEL
ENSG00000228546	PMS2P12	SV	GroupA	7	102337316	102339115	q	7q5	unprocessed_pseudogene	2	DEL
ENSG00000233448	PMS2P9	SV	GroupA	7	77039944	77043776	q	7q2	transcribed_unprocessed_pseudogene	2	DEL
ENSG00000039650	PNKP	SV	GroupA	19	49859882	49878351	q	19q3	protein_coding	2	DEL
ENSG00000183837	PNMA3	SV	GroupA	X	153056409	153060467	q	Xq10	protein_coding	2	DEL
ENSG00000198883	PNMA5	SV	GroupA	X	152988824	152994116	q	Xq10	protein_coding	2	DEL
ENSG00000235961	PNMA6A	SV	GroupA	X	153072454	153075019	q	Xq10	protein_coding	2	DEL
ENSG00000268883	PNMA6B	SV	GroupA	X	153075769	153076968	q	Xq10	unprocessed_pseudogene	2	DEL
ENSG00000177666	PNPLA2	SV	GroupA	11	818914	825573	p	11p6	protein_coding	2	DEL
ENSG00000152359	POC5	SV	GroupA	5	75674124	75717448	q	5q3	protein_coding	2	DEL
ENSG00000014138	POLA2	SV	GroupA	11	65261913	65305959	q	11q2	protein_coding	2	DEL
ENSG00000122008	POLK	SV	GroupA	5	75511845	75609991	q	5q3	protein_coding	2	DEL
ENSG00000047315	POLR2B	SV	GroupA	4	56977722	57031158	q	4q1	protein_coding	2	DEL
ENSG00000005075	POLR2J	SV	GroupA	7	102473128	102478922	q	7q5	protein_coding	2	DEL
ENSG00000100413	POLR3H	SV	GroupA	22	41525799	41544606	q	22q3	protein_coding	2	DEL
ENSG00000102312	PORCN	SV	GroupA	X	48508959	48520814	p	Xp2	protein_coding	2	DEL
ENSG00000127125	PPCS	SV	GroupA	1	42456117	42473385	p	1p9	protein_coding	2	DEL
ENSG00000171497	PPID	SV	GroupA	4	158709127	158723396	q	4q11	protein_coding	2	DEL
ENSG00000146112	PPP1R18	SV	GroupA	6	30676389	30687895	p	6p3	protein_coding	2	DEL
ENSG00000068971	PPP2R5B	SV	GroupA	11	64917553	64934475	q	11q2	protein_coding	2	DEL
ENSG00000148840	PPRC1	SV	GroupA	10	102132994	102150333	q	10q7	protein_coding	2	DEL
ENSG00000165828	PRAP1	SV	GroupA	10	133347368	133352683	q	10q10	protein_coding	2	DEL
ENSG00000167815	PRDX2	SV	GroupA	19	12796820	12801800	p	19p2	protein_coding	2	DEL
ENSG00000255874	PRECSIT	SV	GroupA	13	110863987	110870330	q	13q10	lncRNA	2	DEL
ENSG00000085377	PREP	SV	GroupA	6	105273218	105454062	q	6q5	protein_coding	2	DEL
ENSG00000124126	PREX1	SV	GroupA	20	48624252	48827999	q	20q3	protein_coding	2	DEL
ENSG00000198056	PRIM1	SV	GroupA	12	56730438	56752374	q	12q3	protein_coding	2	DEL
ENSG00000131791	PRKAB2	SV	GroupA	1	147155106	147172550	q	1q3	protein_coding	2	DEL
ENSG00000128563	PRKRIP1	SV	GroupA	7	102363872	102426676	q	7q5	protein_coding	2	DEL
ENSG00000126457	PRMT1	SV	GroupA	19	49675786	49689029	q	19q3	protein_coding	2	DEL
ENSG00000134186	PRPF38B	SV	GroupA	1	108692310	108702928	p	1p2	protein_coding	2	DEL
ENSG00000163704	PRRT3	SV	GroupA	3	9939450	9952408	p	3p9	protein_coding	2	DEL
ENSG00000230082	PRRT3-AS1	SV	GroupA	3	9947404	9954787	p	3p9	lncRNA	2	DEL
ENSG00000142507	PSMB6	SV	GroupA	17	4796144	4798502	p	17p3	protein_coding	2	DEL
ENSG00000204261	PSMB8-AS1	SV	GroupA	6	32844078	32846500	p	6p3	lncRNA	2	DEL
ENSG00000240065	PSMB9	SV	GroupA	6	32844136	32859851	p	6p3	protein_coding	2	DEL
ENSG00000146733	PSPH	SV	GroupA	7	56011051	56051604	p	7p1	protein_coding	2	DEL
ENSG00000182077	PTCHD3	SV	GroupA	10	27397121	27414368	p	10p2	protein_coding	2	DEL
ENSG00000165983	PTER	SV	GroupA	10	16436943	16513745	p	10p3	protein_coding	2	DEL
ENSG00000163629	PTPN13	SV	GroupA	4	86594315	86815171	q	4q4	protein_coding	2	DEL
ENSG00000149177	PTPRJ	SV	GroupA	11	47980425	48170839	p	11p1	protein_coding	2	DEL
ENSG00000254879	PTPRJ-AS1	SV	GroupA	11	48014406	48015855	p	11p1	lncRNA	2	DEL
ENSG00000100994	PYGB	SV	GroupA	20	25248085	25298012	p	20p1	protein_coding	2	DEL
